Date time,Home (kW),Solar (kW),Grid (kW)
2023-06-29T23:00:00-05:00,3.1,0.0,3.6
2023-06-29T23:05:00-05:00,3.2,0.0,3.4
2023-06-29T23:10:00-05:00,3.1,0.0,3.4
2023-06-29T23:15:00-05:00,3.1,0.0,3.3
2023-06-29T23:20:00-05:00,3.1,0.0,7.1
2023-06-29T23:25:00-05:00,3.1,0.0,6.2
2023-06-29T23:30:00-05:00,3.1,0.0,3.4
2023-06-29T23:35:00-05:00,3.1,0.0,3.3
2023-06-29T23:40:00-05:00,3.1,0.0,3.3
2023-06-29T23:45:00-05:00,3.1,0.0,3.3
2023-06-29T23:50:00-05:00,3.1,0.0,4.3
2023-06-29T23:55:00-05:00,3.1,0.0,8.1
